Review,DOI,Data,Reference,Species,k,,Reference,DOI_original,Order,Species,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Hwang, Jung-Min, Hyeong-Gi Kim, Hyein Kim, Choul-Hee Hwang, and Chul-Woong Oh. 2023. “Meiofaunal Assemblages Associated with Macroalgal Detritus Decomposition.” Regional Studies in Marine Science 68 (December 2023): 103285. https://doi.org/10.1016/j.rsma.2023.103285.",Grateloupia sp. ,0.1339,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Luo, Hongtian, Xiaojuan Dai, Yufeng Yang, and Songguang Xie. 2022. “The Evaluation of C, N, P Release and Contribution to the Water Environment during Gracilaria Litters Biomass Decay.” Estuarine, Coastal and Shelf Science 276 (October 5, 2022): 108052. https://doi.org/10.1016/j.ecss.2022.108052.",Gracilaria lemaneiformis,0.0975,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Luo, Hongtian, Xiaojuan Dai, Yufeng Yang, and Songguang Xie. 2022. “The Evaluation of C, N, P Release and Contribution to the Water Environment during Gracilaria Litters Biomass Decay.” Estuarine, Coastal and Shelf Science 276 (October 5, 2022): 108052. https://doi.org/10.1016/j.ecss.2022.108052.",Gracilaria lichenoides,0.1127,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Luo, Hongtian, Xiaojuan Dai, Yufeng Yang, and Songguang Xie. 2022. “The Evaluation of C, N, P Release and Contribution to the Water Environment during Gracilaria Litters Biomass Decay.” Estuarine, Coastal and Shelf Science 276 (October 5, 2022): 108052. https://doi.org/10.1016/j.ecss.2022.108052.",Gracilaria lichenoides,1.1924,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Luo, Hongtian, Xiaojuan Dai, Yufeng Yang, and Songguang Xie. 2022. “The Evaluation of C, N, P Release and Contribution to the Water Environment during Gracilaria Litters Biomass Decay.” Estuarine, Coastal and Shelf Science 276 (October 5, 2022): 108052. https://doi.org/10.1016/j.ecss.2022.108052.",Gracilaria lemaneiformis,0.093,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Luo, Hongtian, Xiaojuan Dai, Yufeng Yang, and Songguang Xie. 2022. “The Evaluation of C, N, P Release and Contribution to the Water Environment during Gracilaria Litters Biomass Decay.” Estuarine, Coastal and Shelf Science 276 (October 5, 2022): 108052. https://doi.org/10.1016/j.ecss.2022.108052.",Gracilaria lemaneiformis,0.078,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Luo, Hongtian, Xiaojuan Dai, Yufeng Yang, and Songguang Xie. 2022. “The Evaluation of C, N, P Release and Contribution to the Water Environment during Gracilaria Litters Biomass Decay.” Estuarine, Coastal and Shelf Science 276 (October 5, 2022): 108052. https://doi.org/10.1016/j.ecss.2022.108052.",Gracilaria lichenoides,0.0724,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Luo, Hongtian, Xiaojuan Dai, Yufeng Yang, and Songguang Xie. 2022. “The Evaluation of C, N, P Release and Contribution to the Water Environment during Gracilaria Litters Biomass Decay.” Estuarine, Coastal and Shelf Science 276 (October 5, 2022): 108052. https://doi.org/10.1016/j.ecss.2022.108052.",Gracilaria lichenoides,0.0747,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Luo, Hongtian, Songguang Xie, Xiaojuan Dai, Qing Wang, and Yufeng Yang. 2022. “Biomass Decomposition and Heavy Metal Release from Seaweed Litter, Gracilaria Lemaneiformis, and Secondary Pollution Evaluation.” Journal of Environmental Management 310 (May 15, 2022): 114729. https://doi.org/10.1016/j.jenvman.2022.114729.",Gracilaria lemaneiformis,-0.0002,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Luo, Hongtian, Songguang Xie, Xiaojuan Dai, Qing Wang, and Yufeng Yang. 2022. “Biomass Decomposition and Heavy Metal Release from Seaweed Litter, Gracilaria Lemaneiformis, and Secondary Pollution Evaluation.” Journal of Environmental Management 310 (May 15, 2022): 114729. https://doi.org/10.1016/j.jenvman.2022.114729.",Gracilaria lemaneiformis,0.004,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Luo, Hongtian, Songguang Xie, Xiaojuan Dai, Qing Wang, and Yufeng Yang. 2022. “Biomass Decomposition and Heavy Metal Release from Seaweed Litter, Gracilaria Lemaneiformis, and Secondary Pollution Evaluation.” Journal of Environmental Management 310 (May 15, 2022): 114729. https://doi.org/10.1016/j.jenvman.2022.114729.",Gracilaria lemaneiformis,0.013,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Luo, Hongtian, Songguang Xie, Xiaojuan Dai, Qing Wang, and Yufeng Yang. 2022. “Biomass Decomposition and Heavy Metal Release from Seaweed Litter, Gracilaria Lemaneiformis, and Secondary Pollution Evaluation.” Journal of Environmental Management 310 (May 15, 2022): 114729. https://doi.org/10.1016/j.jenvman.2022.114729.",Gracilaria lemaneiformis,0.014,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Robinson, J. D., Mann, K. H., & Novitsky, J. A. (1982). Conversion of the particulate fraction of seaweed detritus to bacterial biomass. Limnology and Oceanography, 27(6), 1072-1079.",Saccharina latissima,0.1886,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Robinson, J. D., Mann, K. H., & Novitsky, J. A. (1982). Conversion of the particulate fraction of seaweed detritus to bacterial biomass. Limnology and Oceanography, 27(6), 1072-1079.",Saccharina latissima,0.0464,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Saccharina latissima,0.051,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Saccharina latissima,0.035,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Saccharina latissima,0.03,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Saccharina latissima,0.025,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Saccharina latissima,0.2,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Saccharina latissima,0.034,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Saccharina latissima,0.025,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Saccharina latissima,0.025,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Saccharina latissima,0.041,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Saccharina latissima,0.034,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Saccharina latissima,0.005,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Alaria esculenta,0.019,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Alaria esculenta,0.019,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Alaria esculenta,0.018,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Alaria esculenta,0.019,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Alaria esculenta,0.015,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Alaria esculenta,0.011,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Alaria esculenta,0.015,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Alaria esculenta,0.02,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Alaria esculenta,0.018,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Alaria esculenta,0.012,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Boldreel, E. H., Attard, K. M., Hancke, K., & Glud, R. N. (2023). Microbial degradation dynamics of farmed kelp deposits from Saccharina latissima and Alaria esculenta. Marine Ecology Progress Series, 709, 1-15.",Alaria esculenta,0.002,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Salovius, S., & Bonsdorff, E. (2004). Effects of depth, sediment and grazers on the degradation of drifting filamentous algae (Cladophora glomerata and Pilayella littoralis). Journal of Experimental Marine Biology and Ecology, 298(1), 93-109.",Cladophora glomerata,0.0558,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Salovius, S., & Bonsdorff, E. (2004). Effects of depth, sediment and grazers on the degradation of drifting filamentous algae (Cladophora glomerata and Pilayella littoralis). Journal of Experimental Marine Biology and Ecology, 298(1), 93-109.",Cladophora glomerata,0.078,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Salovius, S., & Bonsdorff, E. (2004). Effects of depth, sediment and grazers on the degradation of drifting filamentous algae (Cladophora glomerata and Pilayella littoralis). Journal of Experimental Marine Biology and Ecology, 298(1), 93-109.",Cladophora glomerata,0.0193,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Salovius, S., & Bonsdorff, E. (2004). Effects of depth, sediment and grazers on the degradation of drifting filamentous algae (Cladophora glomerata and Pilayella littoralis). Journal of Experimental Marine Biology and Ecology, 298(1), 93-109.",Cladophora glomerata,0.031,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Lopes, M. L., Martins, P., Ricardo, F., Rodrigues, A. M., & Quintino, V. (2011). In situ experimental decomposition studies in estuaries: a comparison of Phragmites australis and Fucus vesiculosus. Estuarine, Coastal and Shelf Science, 92(4), 573-580.",Fucus vesiculosus,0.0955,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Lopes, M. L., Martins, P., Ricardo, F., Rodrigues, A. M., & Quintino, V. (2011). In situ experimental decomposition studies in estuaries: a comparison of Phragmites australis and Fucus vesiculosus. Estuarine, Coastal and Shelf Science, 92(4), 573-580.",Fucus vesiculosus,0.0947,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Lopes, M. L., Martins, P., Ricardo, F., Rodrigues, A. M., & Quintino, V. (2011). In situ experimental decomposition studies in estuaries: a comparison of Phragmites australis and Fucus vesiculosus. Estuarine, Coastal and Shelf Science, 92(4), 573-580.",Fucus vesiculosus,0.0829,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Lopes, M. L., Martins, P., Ricardo, F., Rodrigues, A. M., & Quintino, V. (2011). In situ experimental decomposition studies in estuaries: a comparison of Phragmites australis and Fucus vesiculosus. Estuarine, Coastal and Shelf Science, 92(4), 573-580.",Fucus vesiculosus,0.0572,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Lopes, M. L., Martins, P., Ricardo, F., Rodrigues, A. M., & Quintino, V. (2011). In situ experimental decomposition studies in estuaries: a comparison of Phragmites australis and Fucus vesiculosus. Estuarine, Coastal and Shelf Science, 92(4), 573-580.",Fucus vesiculosus,0.1128,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Hu, X., Cao, Y., Zhao, X., Su, H., Wen, G., & Yang, Y. (2023). Effect of bacterial community succession on environmental factors during litter decomposition of the seaweed Gracilaria lemaneiformis. Marine Pollution Bulletin, 197, 115797.",Gracilaria lemaneiformis,0.0361,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Lanari, M., Claudino, M. C., Garcia, A. M., & da Silva Copertino, M. (2018). Changes in the elemental (C, N) and isotopic (δ13C, δ15N) composition of estuarine plants during diagenesis and implications for ecological studies. Journal of Experimental Marine Biology and Ecology, 500, 46-54.",Rhizoclonium sp. ,0.232,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Pedersen, MF and KL Johnsen (2017) Nutrient (N and P) dynamics of the invasive macroalga Gracilaria vermiculophylla: nutrient uptake kinetics and nutrient release through decomposition. Marine Biology 164: 172",Gracilaria vermiculophylla,0.013,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Pedersen, MF and KL Johnsen (2017) Nutrient (N and P) dynamics of the invasive macroalga Gracilaria vermiculophylla: nutrient uptake kinetics and nutrient release through decomposition. Marine Biology 164: 172",Gracilaria vermiculophylla,0.032,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Pedersen, MF and KL Johnsen (2017) Nutrient (N and P) dynamics of the invasive macroalga Gracilaria vermiculophylla: nutrient uptake kinetics and nutrient release through decomposition. Marine Biology 164: 172",Gracilaria vermiculophylla,0.065,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Pedersen, MF; Filbee-Dexter, K; Frisk, NL; Sarossy, Z; Wernberg, T. 2021. Carbon sequestration potential increased by incomplete anaerobic decomposition of kelp detritus. MARINE ECOLOGY PROGRESS SERIES",Laminaria hyperborea,0.0705,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Pedersen, MF; Filbee-Dexter, K; Frisk, NL; Sarossy, Z; Wernberg, T. 2021. Carbon sequestration potential increased by incomplete anaerobic decomposition of kelp detritus. MARINE ECOLOGY PROGRESS SERIES",Laminaria hyperborea,0.0671,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Pedersen, MF; Filbee-Dexter, K; Frisk, NL; Sarossy, Z; Wernberg, T. 2021. Carbon sequestration potential increased by incomplete anaerobic decomposition of kelp detritus. MARINE ECOLOGY PROGRESS SERIES",Laminaria hyperborea,0.075,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Pedersen, MF; Filbee-Dexter, K; Frisk, NL; Sarossy, Z; Wernberg, T. 2021. Carbon sequestration potential increased by incomplete anaerobic decomposition of kelp detritus. MARINE ECOLOGY PROGRESS SERIES",Laminaria hyperborea,0.096,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Pedersen, MF; Filbee-Dexter, K; Frisk, NL; Sarossy, Z; Wernberg, T. 2021. Carbon sequestration potential increased by incomplete anaerobic decomposition of kelp detritus. MARINE ECOLOGY PROGRESS SERIES",Laminaria hyperborea,0.029,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Pedersen, MF; Filbee-Dexter, K; Frisk, NL; Sarossy, Z; Wernberg, T. 2021. Carbon sequestration potential increased by incomplete anaerobic decomposition of kelp detritus. MARINE ECOLOGY PROGRESS SERIES",Laminaria hyperborea,0.013,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Pedersen, MF; Filbee-Dexter, K; Frisk, NL; Sarossy, Z; Wernberg, T. 2021. Carbon sequestration potential increased by incomplete anaerobic decomposition of kelp detritus. MARINE ECOLOGY PROGRESS SERIES",Laminaria hyperborea,0.037,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Pedersen, MF; Filbee-Dexter, K; Frisk, NL; Sarossy, Z; Wernberg, T. 2021. Carbon sequestration potential increased by incomplete anaerobic decomposition of kelp detritus. MARINE ECOLOGY PROGRESS SERIES",Laminaria hyperborea,0.018,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Zhang, M., Qin, H., Wang, Z., Li, B., & Ma, Y. (2022). The interaction between DOC released by cultured kelp (Saccharina japonica) and the bacterial community reveals the potential for increasing marine carbon sequestration by macroalgae culture. Frontiers in Marine Science, 9, 985548.",Saccharina japonica,0.1,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Li, H., Feng, X., Xiong, T., Shao, W., Wu, W., & Zhang, Y. (2023). Particulate organic carbon released during macroalgal growth has significant carbon sequestration potential in the ocean. Environmental Science & Technology, 57(48), 19723-19731.",Ulva prolifera,0.1152,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Li, H., Feng, X., Xiong, T., Shao, W., Wu, W., & Zhang, Y. (2023). Particulate organic carbon released during macroalgal growth has significant carbon sequestration potential in the ocean. Environmental Science & Technology, 57(48), 19723-19731.",Ulva prolifera,0.1268,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Li, H., Feng, X., Xiong, T., He, C., Wu, W., Shi, Q., ... & Zhang, Y. (2022). Green tides significantly alter the molecular composition and properties of coastal DOC and perform dissolved carbon sequestration. Environmental Science & Technology, 57(1), 770-779.",Ulva prolifera,0.0808,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Li, H., Feng, X., Xiong, T., He, C., Wu, W., Shi, Q., ... & Zhang, Y. (2022). Green tides significantly alter the molecular composition and properties of coastal DOC and perform dissolved carbon sequestration. Environmental Science & Technology, 57(1), 770-779.",Ulva prolifera,0.1003,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Xie, Y., Su, J., Shao, K., Hu, T., Ming, H., Shi, T., ... & Fan, J. (2024). Long-term response of the microbial community to the degradation of DOC released from Undaria pinnatifida. Marine Environmental Research, 194, 106313.",Undaria pinnatifida,0.1662,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Yamuza-Magdaleno, A., Jiménez-Ramos, R., Casal-Porras, I., Brun, F. G., & Egea, L. G. (2024). Long-term sediment organic carbon remineralization in different seagrass and macroalgae habitats: implication for blue carbon storage. Frontiers in Marine Science, 11, 1370768.",Caulerpa prolifera,0.3798,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Ishii, Y., Kokubu, H., Miyazaki, H., Borjigin, S., & Yabe, T. (2021). Laboratory studies on the biodegradation of organisms for estimating carbon storage potential in coastal aquatic ecosystems. Coastal Engineering Journal, 63(3), 323-334.",Undaria pinnatifida,0.1031,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Frontier, N; de Bettignies, F; Foggo, A; Davoult, D. 2021. Sustained productivity and respiration of degrading kelp detritus in the shallow benthos: Detached or broken, but not dead. MARINE ENVIRONMENTAL RESEARCH",Laminaria hyperborea,0.0086,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Frontier, N; de Bettignies, F; Foggo, A; Davoult, D. 2021. Sustained productivity and respiration of degrading kelp detritus in the shallow benthos: Detached or broken, but not dead. MARINE ENVIRONMENTAL RESEARCH",Laminaria hyperborea,0.0423,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Lastra, M., López, J., & Rodil, I. F. (2018). Warming intensify CO2 flux and nutrient release from algal wrack subsidies on sandy beaches. Global Change Biology, 24(8), 3766–3779. https://doi.org/10.1111/gcb.14278",Saccorhiza polyschides,0.677,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Lastra, M., López, J., & Rodil, I. F. (2018). Warming intensify CO2 flux and nutrient release from algal wrack subsidies on sandy beaches. Global Change Biology, 24(8), 3766–3779. https://doi.org/10.1111/gcb.14279",Saccorhiza polyschides,0.6813,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Lastra, M., López, J., & Rodil, I. F. (2018). Warming intensify CO2 flux and nutrient release from algal wrack subsidies on sandy beaches. Global Change Biology, 24(8), 3766–3779. https://doi.org/10.1111/gcb.14280",Saccorhiza polyschides,0.4332,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Lastra, M., López, J., & Rodil, I. F. (2018). Warming intensify CO2 flux and nutrient release from algal wrack subsidies on sandy beaches. Global Change Biology, 24(8), 3766–3779. https://doi.org/10.1111/gcb.14281",Saccorhiza polyschides,0.5142,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Olabarria, C., Lastra, M., & Garrido, J. (2007). Succession of macrofauna on macroalgal wrack of an exposed sandy beach: Effects of patch size and site. Marine Environmental Research, 63(1), 19–40. https://doi.org/10.1016/j.marenvres.2006.06.001",Saccorhiza polyschides,0.3597,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Olabarria, C., Lastra, M., & Garrido, J. (2007). Succession of macrofauna on macroalgal wrack of an exposed sandy beach: Effects of patch size and site. Marine Environmental Research, 63(1), 19–40. https://doi.org/10.1016/j.marenvres.2006.06.002",Saccorhiza polyschides,0.5599,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Olabarria, C., Lastra, M., & Garrido, J. (2007). Succession of macrofauna on macroalgal wrack of an exposed sandy beach: Effects of patch size and site. Marine Environmental Research, 63(1), 19–40. https://doi.org/10.1016/j.marenvres.2006.06.003",Saccorhiza polyschides,0.1563,,,,,,,
Kennedy & Blain 2025,10.1111/jpy.70031,https://doi.org/10.17605/osf.io/vmtfd,"Shafique, S., Siddiqui, P. J. S., Aziz, R. A., Burhan, Z., & Mansoor, S. N. (2010). Weight loss and changes in organic, inorganic and chlorophyll contents in three species of seaweeds during decomposition. Pak. J. Bot, 42(4), 2599-2604.",Ulva intestinalis,0.6064,,,,,,,
